trip_start_date,trip_end_date,Origin_Location,Destination_Location,TRANSPORTATION_DISTANCE_IN_KM,vehicleType,start_hour,weekday,start_month,Weather_Condition,Traffic_Index,Driver_Experience,Package_Weight,delivery_duration_hours
2024-04-13 20:04:00,2024-04-15 00:06:52.908353,Kolkata,Lucknow,1620,Truck,20,5,4,Cloudy,2,3,4043.9,28.048030098137154
2023-10-31 19:36:00,2023-11-02 13:01:11.930009,Jaipur,Kolkata,1923,Van,19,1,10,Sunny,4,2,366.5,41.419980558129275
2024-11-14 00:52:00,2024-11-14 10:11:30.413899,Lucknow,Mumbai,211,Trailer,0,3,11,Cloudy,10,6,22429.0,9.325114971831969
2023-07-20 08:03:00,2023-07-23 13:57:16.260069,Delhi,Jaipur,1952,Bike,8,3,7,Sunny,2,11,13.6,77.90451668582995
2023-02-04 16:33:00,2023-02-09 01:59:28.356045,Kolkata,Hyderabad,2354,Trailer,16,5,2,Rainy,10,3,11779.4,105.44121001246398
2024-12-28 00:07:00,2024-12-29 16:52:33.730918,Kolkata,Lucknow,1341,Van,0,5,12,Stormy,3,1,564.5,40.75936969955576
2023-10-28 22:46:00,2023-10-29 12:58:02.237437,Kolkata,Hyderabad,502,Truck,22,5,10,Cloudy,9,11,6216.7,14.200621510339461
2024-02-28 11:53:00,2024-02-29 04:17:40.240493,Bangalore,Pune,347,Bike,11,2,2,Cloudy,9,13,11.1,16.411177914726
2024-08-10 13:46:00,2024-08-12 10:46:46.195100,Kolkata,Delhi,1978,Van,13,5,8,Sunny,9,5,141.6,45.01283197224761
2024-06-10 08:18:00,2024-06-12 04:51:17.904441,Mumbai,Chennai,1875,Truck,8,0,6,Cloudy,7,18,6340.1,44.55497345595629
2023-01-26 19:28:00,2023-01-27 16:06:38.766152,Lucknow,Jaipur,801,Van,19,3,1,Foggy,4,15,1431.6,20.644101708925465
2024-02-10 07:20:00,2024-02-12 09:07:02.115931,Mumbai,Ahmedabad,1526,Bike,7,5,2,Sunny,1,18,4.3,49.78392109195775
2024-07-03 19:56:00,2024-07-05 18:30:54.497160,Hyderabad,Mumbai,2032,Truck,19,2,7,Sunny,3,15,9179.4,46.5818047667811
2024-10-30 18:03:00,2024-11-03 02:15:01.771409,Delhi,Chennai,2374,Trailer,18,2,10,Cloudy,8,20,24003.4,80.20049205800292
2024-03-30 03:21:00,2024-03-31 01:20:18.327051,Jaipur,Delhi,951,Van,3,5,3,Rainy,4,20,440.3,21.98842418093335
2023-03-17 12:02:00,2023-03-21 20:23:56.106354,Kolkata,Mumbai,2132,Bike,12,4,3,Sunny,10,20,11.4,104.36558509829904
2024-05-06 01:23:00,2024-05-06 04:12:11.098447,Chennai,Lucknow,68,Trailer,1,0,5,Foggy,10,7,9775.5,2.819749568729818
2023-06-11 22:40:00,2023-06-15 02:51:21.704629,Chennai,Jaipur,2443,Bike,22,6,6,Sunny,2,17,11.2,76.18936239696862
2024-08-06 22:37:00,2024-08-08 22:47:21.366690,Delhi,Pune,2072,Van,22,1,8,Sunny,8,8,1206.3,48.172601858271925
2023-09-19 21:24:00,2023-09-22 15:27:29.433289,Hyderabad,Delhi,1264,Bike,21,1,9,Rainy,7,13,4.1,66.0581759135726
2024-12-22 16:11:00,2024-12-25 03:32:22.094556,Chennai,Mumbai,2256,Truck,16,6,12,Sunny,10,16,7442.8,59.35613737661557
2023-09-19 07:18:00,2023-09-22 12:06:36.026714,Mumbai,Ahmedabad,1387,Bike,7,1,9,Cloudy,9,10,12.3,76.81000742067846
2024-01-15 09:00:00,2024-01-15 09:55:39.817926,Ahmedabad,Delhi,44,Van,9,0,1,Sunny,2,14,569.9,0.927727201640424
2024-03-16 12:48:00,2024-03-16 17:19:43.563380,Bangalore,Mumbai,171,Truck,12,5,3,Sunny,5,6,2509.3,4.528767605451639
2024-02-28 13:34:00,2024-03-01 01:07:12.069875,Pune,Delhi,904,Bike,13,2,2,Sunny,6,20,1.8,35.553352743118026
2024-03-07 12:19:00,2024-03-08 13:53:05.745321,Chennai,Ahmedabad,480,Bike,12,3,3,Foggy,2,7,8.8,25.56826258902907
2024-11-19 12:37:00,2024-11-20 17:04:08.760848,Jaipur,Kolkata,1456,Truck,12,1,11,Cloudy,2,6,9802.9,28.45243356897654
2023-02-18 13:48:00,2023-02-19 04:46:58.741961,Kolkata,Pune,357,Trailer,13,5,2,Rainy,10,17,21459.0,14.982983878117308
2023-07-09 07:42:00,2023-07-10 07:19:04.376233,Jaipur,Hyderabad,703,Trailer,7,6,7,Sunny,4,8,13716.8,23.617882287029218
2024-02-08 00:25:00,2024-02-09 01:51:57.277680,Lucknow,Bangalore,944,Truck,0,3,2,Cloudy,8,12,5829.6,25.449243799881366
2023-12-07 20:48:00,2023-12-09 10:18:47.710571,Bangalore,Chennai,922,Bike,20,3,12,Cloudy,5,4,4.6,37.513252936469684
2024-12-04 09:42:00,2024-12-04 16:54:53.658021,Mumbai,Lucknow,156,Trailer,9,2,12,Foggy,9,10,8261.3,7.214905005735148
2024-01-17 08:08:00,2024-01-19 11:22:04.467907,Hyderabad,Chennai,1721,Truck,8,2,1,Rainy,4,6,5338.7,51.234574418605085
2023-12-10 04:48:00,2023-12-10 19:31:53.700517,Bangalore,Lucknow,684,Van,4,6,12,Rainy,3,7,722.1,14.731583476993316
2024-07-06 16:23:00,2024-07-10 09:46:21.919970,Pune,Chennai,1449,Bike,16,5,7,Sunny,10,8,8.1,89.3894222138889
2024-07-24 06:54:00,2024-07-25 21:00:50.647632,Ahmedabad,Delhi,1527,Van,6,2,7,Cloudy,8,3,1431.6,38.11406878658557
2023-02-10 06:12:00,2023-02-12 00:56:38.020957,Chennai,Hyderabad,1289,Bike,6,4,2,Cloudy,1,8,9.3,42.743894710397804
2024-12-04 10:45:00,2024-12-05 17:34:22.746881,Hyderabad,Kolkata,695,Trailer,10,2,12,Foggy,9,15,17115.4,30.82298524474411
2024-10-20 10:12:00,2024-10-21 13:12:47.155363,Hyderabad,Kolkata,1136,Van,10,6,10,Sunny,4,1,235.6,27.013098712062423
2023-05-07 13:44:00,2023-05-07 16:47:09.804650,Chennai,Pune,130,Van,13,6,5,Sunny,9,13,1494.9,3.0527235139301356
2023-01-01 07:43:00,2023-01-04 05:56:22.481979,Chennai,Mumbai,2476,Truck,7,6,1,Cloudy,8,18,7955.6,70.22291166089911
2023-01-19 11:07:00,2023-01-21 23:07:42.384099,Chennai,Bangalore,2407,Trailer,11,3,1,Sunny,3,15,22544.1,60.01177336097074
2024-03-31 20:44:00,2024-03-31 22:28:05.689637,Chennai,Pune,51,Trailer,20,6,3,Sunny,3,7,13286.0,1.7349137880075327
2023-09-25 15:32:00,2023-09-25 17:55:44.503115,Chennai,Kolkata,38,Bike,15,0,9,Foggy,9,15,7.8,2.395695309611028
2023-10-28 06:27:00,2023-10-29 10:17:02.824469,Hyderabad,Mumbai,975,Truck,6,5,10,Cloudy,3,3,5698.8,27.834117908081737
2023-09-07 04:07:00,2023-09-09 15:52:46.902846,Delhi,Lucknow,1925,Truck,4,3,9,Foggy,4,14,2746.9,59.763028568300044
2023-06-02 13:22:00,2023-06-07 06:56:36.653882,Delhi,Chennai,2010,Bike,13,4,6,Rainy,9,20,10.5,113.57684830065794
2024-10-31 12:46:00,2024-11-02 04:50:19.362992,Jaipur,Bangalore,2071,Van,12,3,10,Sunny,4,4,1359.3,40.07204527568593
2024-12-27 16:46:00,2024-12-29 06:27:16.948456,Delhi,Bangalore,929,Bike,16,4,12,Cloudy,3,4,2.9,37.68804123773321
2024-10-19 01:03:00,2024-10-20 22:13:54.272870,Pune,Jaipur,827,Bike,1,5,10,Sunny,7,3,1.8,45.1817424639071
2024-11-03 03:17:00,2024-11-07 11:04:40.474149,Delhi,Chennai,1518,Bike,3,6,11,Foggy,6,5,11.2,103.7945761524043
2024-04-29 18:46:00,2024-04-30 18:22:56.797445,Hyderabad,Kolkata,1222,Truck,18,0,4,Cloudy,1,11,3458.8,23.615777068191946
2024-02-16 07:19:00,2024-02-18 05:22:11.120855,Chennai,Delhi,881,Bike,7,4,2,Sunny,10,8,9.5,46.05308912651889
2023-04-23 00:11:00,2023-04-23 14:50:40.770528,Kolkata,Ahmedabad,304,Bike,0,6,4,Sunny,8,2,10.6,14.661325146648554
2024-01-13 18:14:00,2024-01-14 22:17:20.492931,Kolkata,Chennai,873,Bike,18,5,1,Cloudy,1,16,5.2,28.05569248086605
2023-02-10 06:01:00,2023-02-11 14:19:16.853339,Pune,Lucknow,1047,Trailer,6,4,2,Sunny,4,10,21302.9,32.304681483111466
2023-04-15 09:01:00,2023-04-15 22:25:48.320202,Lucknow,Jaipur,604,Van,9,5,4,Sunny,6,18,847.5,13.41342227822309
2023-09-23 13:17:00,2023-09-24 22:38:48.765986,Hyderabad,Ahmedabad,1192,Van,13,5,9,Rainy,6,7,1310.0,33.36354610731845
2024-07-16 21:08:00,2024-07-18 15:02:26.158414,Mumbai,Jaipur,1527,Van,21,1,7,Rainy,7,5,1156.8,41.90726622624025
2024-01-12 06:27:00,2024-01-13 13:10:51.586162,Bangalore,Chennai,1362,Van,6,4,1,Sunny,5,7,1309.4,30.730996156007997
2023-03-25 05:26:00,2023-03-25 21:49:44.362045,Jaipur,Hyderabad,623,Truck,5,5,3,Cloudy,5,6,1181.5,16.395656123735343
2024-09-20 01:28:00,2024-09-22 20:06:26.568481,Mumbai,Bangalore,1882,Truck,1,4,9,Foggy,4,1,3191.6,66.64071346680616
2024-11-08 02:15:00,2024-11-11 09:06:39.317256,Hyderabad,Ahmedabad,1613,Bike,2,4,11,Sunny,6,11,1.8,78.86092146004256
2023-12-16 07:01:00,2023-12-18 01:59:15.625024,Delhi,Jaipur,1593,Truck,7,5,12,Foggy,7,13,4978.7,42.97100695120971
2023-03-22 08:11:00,2023-03-24 02:33:41.287968,Chennai,Lucknow,1602,Van,8,2,3,Sunny,10,12,1340.4,42.37813554653978
2024-02-23 10:00:00,2024-02-25 04:18:18.058454,Mumbai,Ahmedabad,1165,Trailer,10,4,2,Cloudy,10,1,14350.8,42.30501623713474
2023-11-07 12:14:00,2023-11-08 06:48:52.414257,Bangalore,Jaipur,474,Bike,12,1,11,Cloudy,1,15,12.8,18.58122618261378
2023-12-23 20:48:00,2023-12-27 01:55:14.593456,Lucknow,Jaipur,1489,Bike,20,5,12,Cloudy,9,1,5.2,77.12072040447026
2023-05-07 22:23:00,2023-05-09 11:26:21.112722,Kolkata,Pune,1300,Van,22,6,5,Foggy,8,3,542.4,37.05586464503979
2024-05-19 05:27:00,2024-05-21 13:30:19.837114,Lucknow,Delhi,2452,Van,5,6,5,Sunny,7,15,1348.6,56.0555103095562
2023-10-04 21:42:00,2023-10-07 07:57:34.123280,Bangalore,Delhi,2303,Van,21,2,10,Sunny,9,9,667.4,58.25947868893026
2024-10-19 03:34:00,2024-10-19 15:36:25.940017,Chennai,Hyderabad,577,Truck,3,5,10,Cloudy,3,14,8107.9,12.040538893568218
2024-03-04 22:08:00,2024-03-05 00:38:57.553739,Delhi,Lucknow,47,Bike,22,0,3,Rainy,10,8,3.9,2.5159871498480832
2024-09-25 11:33:00,2024-09-25 16:50:01.841887,Bangalore,Ahmedabad,254,Van,11,2,9,Sunny,4,4,1425.8,5.2838449686156945
2024-03-26 02:27:00,2024-03-26 03:24:42.599131,Jaipur,Delhi,30,Trailer,2,1,3,Rainy,7,20,16491.6,0.9618330919987798
2023-06-21 14:40:00,2023-06-23 06:30:42.978943,Bangalore,Jaipur,1143,Bike,14,2,6,Sunny,6,20,11.5,39.84527192859835
2023-03-04 22:39:00,2023-03-07 13:52:23.409984,Hyderabad,Ahmedabad,1639,Bike,22,5,3,Sunny,2,6,1.8,63.223169439909455
2023-03-16 15:31:00,2023-03-17 01:59:35.878575,Delhi,Lucknow,403,Truck,15,3,3,Rainy,2,1,5434.0,10.476632937462819
2023-04-28 03:59:00,2023-05-01 01:11:33.416998,Chennai,Jaipur,1443,Bike,3,4,4,Sunny,10,18,13.6,69.2092824993382
2024-11-09 01:55:00,2024-11-10 06:02:06.087662,Kolkata,Bangalore,996,Van,1,5,11,Cloudy,7,6,1321.7,28.11835768382537
2024-10-29 04:06:00,2024-10-30 18:31:11.444759,Kolkata,Mumbai,1681,Van,4,1,10,Sunny,9,14,117.9,38.419845766320925
2023-07-15 04:55:00,2023-07-18 07:59:19.944923,Bangalore,Delhi,2065,Trailer,4,5,7,Sunny,9,11,11074.0,75.07220692294209
2023-07-12 14:19:00,2023-07-17 20:16:11.138185,Hyderabad,Delhi,2385,Bike,14,2,7,Cloudy,7,17,6.9,125.95309394030573
2024-10-30 09:59:00,2024-11-02 21:43:10.029029,Mumbai,Hyderabad,1920,Bike,9,2,10,Cloudy,8,9,3.0,83.73611917459105
2024-02-23 10:46:00,2024-02-23 21:37:24.043733,Lucknow,Pune,299,Truck,10,4,2,Cloudy,10,7,7570.0,10.856678814638414
2024-04-23 10:48:00,2024-04-25 01:12:52.051662,Lucknow,Chennai,1796,Van,10,1,4,Cloudy,3,14,317.5,38.41445879498378
2024-07-29 04:07:00,2024-07-30 04:31:17.107668,Lucknow,Jaipur,921,Trailer,4,0,7,Sunny,1,17,11932.8,24.40475213012162
2024-11-18 19:55:00,2024-11-19 05:59:04.105459,Mumbai,Hyderabad,370,Van,19,0,11,Cloudy,7,8,1011.8,10.067807071822097
2023-07-23 05:00:00,2023-07-27 19:23:54.855983,Hyderabad,Kolkata,1632,Bike,5,6,7,Stormy,8,16,7.5,110.39857110644458
2023-01-31 03:48:00,2023-01-31 13:49:47.218007,Lucknow,Pune,228,Bike,3,1,1,Foggy,2,12,11.2,10.029782779699064
2024-03-09 04:29:00,2024-03-13 05:33:31.370134,Jaipur,Mumbai,2463,Trailer,4,5,3,Sunny,9,12,24224.2,97.07538059282139
2024-01-11 23:58:00,2024-01-15 22:39:05.362838,Mumbai,Jaipur,2025,Bike,23,3,1,Sunny,4,5,2.2,94.68482301061816
2024-08-01 10:44:00,2024-08-06 07:15:58.502436,Mumbai,Chennai,2050,Trailer,10,3,8,Foggy,10,5,19191.4,116.53291734320098
2024-10-27 13:53:00,2024-10-30 17:16:13.783886,Chennai,Kolkata,2054,Trailer,13,6,10,Cloudy,9,14,9606.9,75.38716219046388
2023-12-29 09:50:00,2023-12-30 02:10:29.310384,Chennai,Bangalore,841,Van,9,4,12,Cloudy,3,6,651.0,16.34147510660915
2023-09-19 14:52:00,2023-09-22 22:21:25.307159,Delhi,Bangalore,1803,Trailer,14,1,9,Rainy,8,7,5657.3,79.49036309965015
2024-06-25 09:36:00,2024-06-28 04:48:02.595068,Jaipur,Hyderabad,1801,Bike,9,1,6,Sunny,2,17,2.5,67.2007208521913
2023-05-02 04:41:00,2023-05-03 14:22:35.627022,Jaipur,Mumbai,1253,Truck,4,1,5,Cloudy,3,9,3878.0,33.69322972830087
2023-05-04 04:34:00,2023-05-04 22:13:44.075717,Delhi,Lucknow,604,Truck,4,3,5,Stormy,1,13,4077.9,17.66224325460904
2023-03-28 05:03:00,2023-04-01 07:41:14.642963,Jaipur,Kolkata,2164,Bike,5,1,3,Cloudy,5,9,13.5,98.63740082302694
2023-07-20 16:28:00,2023-07-21 04:02:06.109412,Pune,Bangalore,590,Truck,16,3,7,Sunny,4,16,7676.3,11.568363725597015
2023-03-18 14:51:00,2023-03-20 09:48:46.946228,Ahmedabad,Chennai,1757,Truck,14,5,3,Sunny,1,4,9749.6,42.96304061876434
2023-04-19 15:21:00,2023-04-22 20:25:53.374945,Lucknow,Pune,2065,Trailer,15,2,4,Sunny,10,2,16981.4,77.08149304031913
2023-03-09 04:36:00,2023-03-12 14:22:10.078138,Chennai,Bangalore,2246,Truck,4,3,3,Rainy,9,13,3175.4,81.76946614951481
2024-05-03 16:12:00,2024-05-03 18:12:32.151049,Delhi,Ahmedabad,90,Truck,16,4,5,Sunny,6,13,3948.9,2.0089308470239815
2024-11-04 12:21:00,2024-11-06 20:51:25.972290,Delhi,Kolkata,2165,Truck,12,0,11,Sunny,6,19,3878.5,56.507214524958506
2024-01-14 22:50:00,2024-01-16 07:28:33.821142,Jaipur,Lucknow,1354,Van,22,6,1,Foggy,2,12,523.4,32.642728094988954
2024-07-07 01:31:00,2024-07-10 00:24:03.671349,Mumbai,Pune,1612,Bike,1,6,7,Sunny,7,4,10.3,70.88435315255435
2023-04-19 18:57:00,2023-04-20 08:42:30.381274,Kolkata,Chennai,355,Trailer,18,2,4,Sunny,9,10,15616.2,13.758439242903002
2024-05-11 20:45:00,2024-05-13 16:21:09.388166,Bangalore,Chennai,1896,Truck,20,5,5,Sunny,6,16,4468.8,43.60260782383186
2024-01-18 11:20:00,2024-01-23 00:12:28.985829,Bangalore,Mumbai,2385,Bike,11,3,1,Sunny,8,19,2.7,108.87471828575552
2023-10-27 10:38:00,2023-10-28 01:19:13.781472,Delhi,Chennai,564,Truck,10,4,10,Cloudy,5,8,1199.3,14.687161519912818
2024-05-13 00:27:00,2024-05-13 06:49:55.047962,Lucknow,Bangalore,311,Van,0,0,5,Foggy,2,6,367.3,6.381957767152449
2023-10-07 02:12:00,2023-10-07 07:23:38.991537,Pune,Ahmedabad,209,Van,2,5,10,Foggy,4,4,205.8,5.194164315818019
2023-04-21 01:10:00,2023-04-22 00:27:55.712458,Lucknow,Kolkata,1072,Truck,1,4,4,Cloudy,1,7,8069.0,23.29880901603915
2024-03-10 16:34:00,2024-03-11 00:10:15.414041,Delhi,Mumbai,316,Truck,16,6,3,Cloudy,1,14,2012.5,7.604281678048835
2023-04-14 21:56:00,2023-04-16 22:01:34.629124,Lucknow,Bangalore,1666,Truck,21,4,4,Cloudy,6,13,7518.1,48.09295253437541
2024-10-25 18:36:00,2024-10-27 12:41:20.869384,Chennai,Jaipur,1881,Van,18,4,10,Sunny,2,5,609.2,42.08913038441257
2024-06-03 04:16:00,2024-06-05 13:17:21.208286,Lucknow,Jaipur,2236,Van,4,0,6,Sunny,6,9,156.4,57.022557857358585
2024-09-04 03:53:00,2024-09-07 17:24:38.589434,Jaipur,Kolkata,1856,Bike,3,2,9,Foggy,1,3,12.3,85.52738595376799
2024-10-20 20:33:00,2024-10-23 13:49:15.928196,Jaipur,Kolkata,1774,Trailer,20,6,10,Sunny,10,10,16592.6,65.2710911654544
2023-09-24 21:44:00,2023-09-25 05:11:50.110691,Pune,Jaipur,285,Trailer,21,6,9,Sunny,3,15,9715.2,7.463919636401582
2024-07-12 11:53:00,2024-07-13 13:07:42.598037,Chennai,Kolkata,1185,Van,11,4,7,Cloudy,9,20,1347.3,25.24516612134525
2024-10-22 21:10:00,2024-10-24 04:04:47.158958,Kolkata,Bangalore,1411,Trailer,21,1,10,Cloudy,2,17,5905.2,30.91309971047593
2024-05-01 04:16:00,2024-05-01 23:04:46.275679,Mumbai,Delhi,647,Truck,4,2,5,Sunny,8,6,2816.4,18.812854355402315
2023-07-03 19:40:00,2023-07-06 19:47:28.490311,Chennai,Ahmedabad,1785,Bike,19,0,7,Sunny,6,3,11.4,72.12458064192968
2024-07-11 11:05:00,2024-07-12 05:44:12.380841,Hyderabad,Mumbai,939,Van,11,3,7,Sunny,6,18,1078.6,18.653439122456945
2024-06-12 18:18:00,2024-06-15 03:06:12.069694,Ahmedabad,Mumbai,1890,Van,18,2,6,Cloudy,7,5,469.4,56.80335269285242
2024-10-27 15:43:00,2024-10-27 21:14:24.820154,Delhi,Lucknow,192,Trailer,15,6,10,Sunny,5,13,6240.5,5.523561153935527
2024-08-04 22:57:00,2024-08-07 02:52:03.258165,Hyderabad,Ahmedabad,1854,Truck,22,6,8,Cloudy,4,1,8722.7,51.91757171247411
2023-08-16 05:10:00,2023-08-16 08:54:17.772339,Pune,Chennai,81,Bike,5,2,8,Cloudy,6,17,5.0,3.7382700942087115
2024-02-21 23:22:00,2024-02-25 11:45:01.040961,Hyderabad,Kolkata,1686,Trailer,23,2,2,Foggy,8,3,8914.3,84.38362248922212
2024-02-03 10:56:00,2024-02-04 11:22:44.445101,Jaipur,Mumbai,1305,Van,10,5,2,Sunny,4,19,798.3,24.44567919478175
2024-05-13 17:16:00,2024-05-15 11:17:55.100590,Lucknow,Kolkata,2326,Van,17,0,5,Sunny,5,20,1369.8,42.03197238607786
2024-11-21 20:13:00,2024-11-23 07:56:17.077860,Mumbai,Kolkata,1053,Trailer,20,3,11,Cloudy,7,12,5870.9,35.72141051655927
2023-03-23 18:46:00,2023-03-24 18:28:19.953762,Bangalore,Hyderabad,824,Truck,18,3,3,Rainy,6,8,7892.2,23.70554271169211
2023-12-31 02:47:00,2024-01-02 22:45:15.105163,Delhi,Ahmedabad,1536,Bike,2,6,12,Sunny,4,8,8.8,67.97086254530885
2024-05-25 08:07:00,2024-05-28 08:44:29.971313,Bangalore,Chennai,2204,Bike,8,5,5,Cloudy,4,15,6.7,72.6249920314019
2023-04-26 12:16:00,2023-04-27 05:35:26.029347,Lucknow,Mumbai,319,Bike,12,2,4,Sunny,10,11,11.3,17.323897040722418
2023-12-03 16:32:00,2023-12-06 08:37:26.110762,Jaipur,Chennai,2071,Bike,16,6,12,Sunny,4,20,14.5,64.09058632269337
2023-05-27 05:02:00,2023-05-27 08:44:54.284623,Jaipur,Bangalore,141,Truck,5,5,5,Cloudy,1,1,3062.9,3.7150790618560134
2024-03-18 04:12:00,2024-03-19 15:50:46.541613,Lucknow,Mumbai,1887,Van,4,0,3,Sunny,5,16,258.3,35.64626155907366
2024-05-08 22:15:00,2024-05-11 09:04:39.242884,Delhi,Bangalore,2496,Van,22,2,5,Rainy,8,14,1373.7,58.827567467880506
2023-04-24 21:28:00,2023-04-26 12:01:49.012052,Bangalore,Pune,749,Bike,21,0,4,Cloudy,7,7,10.2,38.563614459025054
2024-12-26 10:02:00,2024-12-28 02:00:46.622629,Chennai,Jaipur,804,Bike,10,3,12,Cloudy,5,6,6.9,39.9796173968142
2024-07-19 09:41:00,2024-07-23 08:19:47.669565,Jaipur,Mumbai,2320,Bike,9,4,7,Cloudy,3,4,8.8,94.64657487904972
2023-11-16 20:15:00,2023-11-17 04:17:50.237810,Bangalore,Hyderabad,267,Trailer,20,3,11,Cloudy,1,8,19912.3,8.047288280505027
2023-07-23 01:40:00,2023-07-24 07:41:15.053482,Kolkata,Chennai,1267,Trailer,1,6,7,Sunny,7,19,20460.6,30.02084818936115
2024-10-25 02:55:00,2024-10-27 11:58:47.784515,Bangalore,Pune,2466,Van,2,4,10,Foggy,3,3,1383.8,57.06327347638917
2023-10-13 14:34:00,2023-10-16 09:23:41.700728,Kolkata,Ahmedabad,1861,Van,14,4,10,Stormy,4,4,668.9,66.82825020233533
2023-01-19 17:07:00,2023-01-21 07:59:49.682267,Kolkata,Jaipur,984,Bike,17,3,1,Sunny,5,13,4.8,38.88046729651489
2023-04-23 07:06:00,2023-04-24 15:36:51.124114,Jaipur,Pune,1057,Trailer,7,6,4,Sunny,8,2,17793.3,32.51420114270669
2024-06-25 06:02:00,2024-06-25 12:59:40.826145,Delhi,Mumbai,280,Truck,6,1,6,Sunny,7,11,4741.6,6.961340595909994
2023-03-06 03:24:00,2023-03-07 16:01:54.230400,Pune,Ahmedabad,1128,Trailer,3,0,3,Cloudy,9,16,16892.0,36.63173066676296
2024-07-02 00:14:00,2024-07-02 03:13:18.388696,Jaipur,Bangalore,151,Van,0,1,7,Cloudy,3,10,659.0,2.9884413043270217
2024-07-02 12:39:00,2024-07-04 02:09:04.863689,Delhi,Kolkata,911,Trailer,12,1,7,Rainy,10,15,8059.9,37.50135102478652
2024-10-09 04:59:00,2024-10-09 11:01:57.620855,Delhi,Jaipur,283,Van,4,2,10,Rainy,1,10,730.7,6.04933912650795
2023-05-08 08:00:00,2023-05-12 03:57:12.732479,Hyderabad,Ahmedabad,2333,Bike,8,0,5,Cloudy,1,2,10.5,91.95353679960223
2024-11-06 02:01:00,2024-11-06 19:39:22.832696,Lucknow,Pune,474,Truck,2,2,11,Cloudy,10,6,8193.6,17.639675748963604
2024-12-03 07:22:00,2024-12-05 05:00:28.532607,Lucknow,Jaipur,1241,Bike,7,1,12,Cloudy,1,14,7.7,45.641259057625454
2023-09-22 01:45:00,2023-09-24 11:32:20.058307,Lucknow,Jaipur,1329,Bike,1,4,9,Cloudy,2,2,2.9,57.78890508536677
2024-01-19 03:29:00,2024-01-19 11:08:36.285653,Ahmedabad,Mumbai,297,Truck,3,4,1,Cloudy,2,10,4732.2,7.660079347990316
2023-12-24 10:34:00,2023-12-25 08:59:34.806719,Jaipur,Mumbai,885,Truck,10,6,12,Cloudy,7,17,8076.6,22.426335199683578
2024-08-06 02:13:00,2024-08-08 08:33:01.497001,Delhi,Mumbai,2002,Truck,2,1,8,Cloudy,9,8,4715.7,54.3337491670431
2023-07-07 12:44:00,2023-07-09 22:28:10.294782,Hyderabad,Jaipur,2237,Van,12,4,7,Cloudy,8,16,1060.0,57.73619299511399
2023-10-17 12:18:00,2023-10-19 10:28:49.860261,Kolkata,Ahmedabad,1130,Bike,12,1,10,Cloudy,4,14,7.9,46.18051673906025
2023-05-03 05:15:00,2023-05-04 08:33:11.681757,Pune,Bangalore,1224,Van,5,2,5,Rainy,2,10,399.8,27.30324493263023
2023-03-07 07:16:00,2023-03-07 17:16:19.811536,Pune,Delhi,456,Truck,7,1,3,Cloudy,3,13,8165.4,10.00550320449762
2024-01-10 01:41:00,2024-01-10 21:18:31.940680,Kolkata,Chennai,731,Van,1,2,1,Cloudy,10,1,172.1,19.62553907773305
2024-01-15 15:37:00,2024-01-18 05:29:15.816218,Bangalore,Chennai,2173,Truck,15,0,1,Cloudy,5,10,5724.0,61.87106006064125
2023-07-07 01:01:00,2023-07-09 08:46:56.892469,Bangalore,Ahmedabad,1361,Trailer,1,4,7,Cloudy,9,12,9177.8,55.76580346348718
2024-04-18 12:55:00,2024-04-19 00:35:54.219640,Lucknow,Ahmedabad,416,Truck,12,3,4,Sunny,8,17,1603.6,11.681727677802748
2023-04-21 01:38:00,2023-04-23 22:32:39.244530,Jaipur,Pune,1735,Bike,1,4,4,Sunny,3,14,7.8,68.91090125844826
2024-03-26 07:22:00,2024-03-27 22:57:33.937624,Ahmedabad,Bangalore,703,Bike,7,1,3,Cloudy,9,5,7.7,39.59276045111109
2024-09-23 22:26:00,2024-09-24 22:49:43.037955,Hyderabad,Kolkata,504,Bike,22,0,9,Cloudy,10,19,10.8,24.395288320845996
2024-09-21 06:52:00,2024-09-22 11:14:57.991646,Pune,Delhi,957,Van,6,5,9,Stormy,3,5,1129.9,28.382775457103925
2023-11-17 16:40:00,2023-11-17 18:22:14.289211,Lucknow,Kolkata,32,Bike,16,4,11,Sunny,10,15,11.1,1.7039692251911163
2024-10-31 20:12:00,2024-11-02 01:57:10.729957,Mumbai,Ahmedabad,1138,Truck,20,3,10,Sunny,8,13,4686.0,29.752980543721204
2024-06-16 18:52:00,2024-06-18 14:06:21.248445,Lucknow,Chennai,1708,Trailer,18,6,6,Sunny,1,17,17633.8,43.239235679053934
2023-11-09 21:30:00,2023-11-10 20:14:00.900195,Mumbai,Jaipur,567,Bike,21,3,11,Sunny,4,1,8.9,22.733583387497344
2023-12-03 22:22:00,2023-12-05 09:21:35.179372,Chennai,Hyderabad,1626,Van,22,6,12,Rainy,4,14,661.3,34.993105381051016
2024-06-27 09:09:00,2024-06-28 17:06:16.650497,Delhi,Ahmedabad,950,Trailer,9,3,6,Sunny,6,4,16944.3,31.954625138045262
2024-04-28 07:53:00,2024-04-30 04:45:38.645241,Kolkata,Chennai,1255,Bike,7,6,4,Cloudy,2,9,14.2,44.877401455731025
2024-07-17 19:31:00,2024-07-21 02:33:56.886000,Delhi,Pune,1666,Bike,19,2,7,Cloudy,7,17,3.3,79.04913499992396
